District ID,County Name,Operating Cost Per Student,District Number,School Year,Student Count,State Student Count,Operating Cost,State Operating Cost,State Operating Cost Per Student
2089,LANE,12622.56,Crow-Applegate-Lorane SD 66,07/01/2009,319,556836,4026598.13,5162739221.05,9271.56
1999,DOUGLAS,7951.12,RIDDLE SCH DIST 70,07/01/2001,508,549757,4039166.43,3966871635.47,7215.68
2217,UNION,8962.21,ELGIN SCH DIST 23,07/01/2004,452,549793,4050921.09,4198534676.94,7636.57
2195,SHERMAN,10698.65,SHERMAN SCH DIST 1J,07/01/1999,379,543138,4054790.20,3556941887.40,6548.87
2195,SHERMAN,16407.07,Sherman County SD,07/01/2009,248,556836,4068953.71,5162739221.05,9271.56
1999,DOUGLAS,8612.02,Riddle SD 70,07/01/2007,473,561354,4073483.42,5144636555.37,9164.69
2000,DOUGLAS,7516.87,GLENDALE SCH DIST 77,07/01/1997,542,539105,4074140.83,948447366.75,1759.30
2188,MULTNOMAH,10176.39,RIVERDALE SCH DIST 51J,07/01/1999,402,543138,4090909.02,3556941887.40,6548.87
2195,SHERMAN,11259.49,Sherman County SD,07/01/2000,364,544245,4098453.16,3796207419.43,6975.18
1973,CURRY,8612.34,PORT ORFORD-LANGLOIS SCH DIST 2J,07/01/2000,477,544245,4108086.27,3796207419.43,6975.18
2245,WASHINGTON,7171.44,GASTON SCH DIST 511J,07/01/2001,573,549757,4109232.60,3966871635.47,7215.68
1898,BENTON,8877.56,Monroe SD 1J,07/01/2005,463,555146,4110308.12,4513950428.60,8131.11
2195,SHERMAN,11971.94,Sherman County SD,07/01/2001,344,549757,4118345.97,3966871635.47,7215.68
1973,CURRY,10891.39,Port Orford-Langlois SD 2CJ,07/01/2003,379,549169,4127835.50,3970643658.44,7230.28
2195,SHERMAN,15276.18,Sherman County SD,07/01/2007,271,561354,4139843.58,5144636555.37,9164.69
2221,WALLOWA,7888.76,ENTERPRISE SCH DIST 21,07/01/2000,526,544245,4149486.65,3796207419.43,6975.18
2000,DOUGLAS,8283.51,GLENDALE SCH DIST 77,07/01/1999,501,543138,4150039.00,3556941887.40,6548.87
2050,JEFFERSON,7354.27,Culver SD 4,07/01/2002,566,552161,4162514.85,3889552066.13,7044.24
1973,CURRY,12279.57,Port Orford-Langlois SD 2CJ,07/01/2005,339,555146,4162772.99,4513950428.60,8131.11
1973,CURRY,9872.05,PORT ORFORD-LANGLOIS SCH DIST 2J,07/01/2001,424,549757,4185751.03,3966871635.47,7215.68
2213,UNION,9003.23,Union SD 5,07/01/2006,465,558366,4186501.31,4768933786.70,8540.87
2050,JEFFERSON,7359.73,Culver SD 4,07/01/2001,570,549757,4195046.77,3966871635.47,7215.68
2209,UMATILLA,7589.11,Stanfield SD 61,07/01/2002,553,552161,4196779.50,3889552066.13,7044.24
2000,DOUGLAS,8431.98,GLENDALE SCH DIST 77,07/01/2002,499,552161,4207559.71,3889552066.13,7044.24
2213,UNION,9590.79,Union SD 5,07/01/2007,439,561354,4210356.23,5144636555.37,9164.69
1996,DOUGLAS,10648.12,North Douglas SD 22,07/01/2007,396,561354,4216656.15,5144636555.37,9164.69
2188,MULTNOMAH,9313.64,RIVERDALE SCH DIST 51J,07/01/2000,453,544245,4219079.25,3796207419.43,6975.18
2217,UNION,9958.39,ELGIN SCH DIST 23,07/01/2005,424,555146,4222357.63,4513950428.60,8131.11
2221,WALLOWA,7758.05,ENTERPRISE SCH DIST 21,07/01/1999,545,543138,4228135.82,3556941887.40,6548.87
2208,UMATILLA,6712.49,ATHENA-WESTON SCH DIST 29J,07/01/1999,633,543138,4249003.29,3556941887.40,6548.87
2186,MULTNOMAH,7167.03,Corbett SD 39,07/01/2001,593,549757,4250049.52,3966871635.47,7215.68
2209,UMATILLA,7729.20,Stanfield SD 61,07/01/2003,550,549169,4251058.90,3970643658.44,7230.28
2000,DOUGLAS,8653.83,GLENDALE SCH DIST 77,07/01/2001,492,549757,4257685.48,3966871635.47,7215.68
2186,MULTNOMAH,6967.28,Corbett SD 39,07/01/1999,612,543138,4263974.44,3556941887.40,6548.87
2262,CLATSOP,7118.64,Knappa SD 4,07/01/2001,600,549757,4271182.47,3966871635.47,7215.68
2245,WASHINGTON,8400.12,GASTON SCH DIST 511J,07/01/2005,509,555146,4275661.12,4513950428.60,8131.11
1990,DOUGLAS,7061.89,OAKLAND SCH DIST 1,07/01/1999,607,543138,4286569.00,3556941887.40,6548.87
1973,CURRY,9045.19,PORT ORFORD-LANGLOIS SCH DIST 2J,07/01/1999,475,543138,4296467.22,3556941887.40,6548.87
2089,LANE,12846.78,Crow-Applegate-Lorane SD 66,07/01/2008,335,559271,4303669.77,5248233458.10,9384.06
2213,UNION,10204.81,Union SD 5,07/01/2008,422,559271,4306427.94,5248233458.10,9384.06
1999,DOUGLAS,8631.04,Riddle SD 70,07/01/2005,500,555146,4315518.33,4513950428.60,8131.11
2050,JEFFERSON,7315.26,Culver SD 4,07/01/2003,590,549169,4316004.80,3970643658.44,7230.28
2217,UNION,10252.08,Elgin SD 23,07/01/2006,421,558366,4316127.22,4768933786.70,8540.87
2089,LANE,11782.42,Crow-Applegate-Lorane SD 66,07/01/2007,367,561354,4324146.61,5144636555.37,9164.69
2000,DOUGLAS,9068.96,Glendale SD 77,07/01/2004,477,549793,4325895.86,4198534676.94,7636.57
2099,LINN,5740.73,HARRISBURG SCH DIST 7J,07/01/1999,754,543138,4328513.79,3556941887.40,6548.87
2262,CLATSOP,7201.27,Knappa SD 4,07/01/2000,603,544245,4342366.66,3796207419.43,6975.18
1990,DOUGLAS,7584.77,Oakland SD 1,07/01/2003,573,549169,4346072.33,3970643658.44,7230.28
1990,DOUGLAS,7643.65,Oakland SD 1,07/01/2002,569,552161,4349234.51,3889552066.13,7044.24
1999,DOUGLAS,10410.30,Riddle SD 70,07/01/2009,418,556836,4351504.97,5162739221.05,9271.56
2245,WASHINGTON,8485.03,GASTON SCH DIST 511J,07/01/2004,513,549793,4352818.99,4198534676.94,7636.57
2186,MULTNOMAH,7296.13,Corbett SD 39,07/01/2002,597,552161,4355790.34,3889552066.13,7044.24
2045,JACKSON,20381.24,Prospect SD 59,07/01/2009,214,556836,4361586.32,5162739221.05,9271.56
1996,DOUGLAS,11266.83,North Douglas SD 22,07/01/2008,388,559271,4371529.38,5248233458.10,9384.06
2103,LINN,6710.62,SCIO SCH DIST 95,07/01/2000,652,544245,4375326.83,3796207419.43,6975.18
2195,SHERMAN,15920.78,Sherman County SD,07/01/2008,275,559271,4378213.97,5248233458.10,9384.06
2262,CLATSOP,7210.03,Knappa SD 4,07/01/2003,609,549169,4390909.01,3970643658.44,7230.28
1990,DOUGLAS,7154.54,OAKLAND SCH DIST 1,07/01/2000,618,544245,4421508.24,3796207419.43,6975.18
2208,UMATILLA,7076.72,ATHENA-WESTON SCH DIST 29J,07/01/2000,625,544245,4422950.56,3796207419.43,6975.18
2202,UMATILLA,11170.57,Pilot Rock SD 2,07/01/2008,396,559271,4423545.30,5248233458.10,9384.06
1990,DOUGLAS,7416.34,OAKLAND SCH DIST 1,07/01/2001,597,549757,4427552.95,3966871635.47,7215.68
2103,LINN,6761.35,SCIO SCH DIST 95,07/01/2002,656,552161,4435443.95,3889552066.13,7044.24
2262,CLATSOP,7364.45,Knappa SD 4,07/01/2002,603,552161,4440766.04,3889552066.13,7044.24
2105,LINN,6477.41,CENTRAL LINN SCH DIST 552,07/01/1998,686,540605,4443502.68,1012656851.75,1873.19
1996,DOUGLAS,10918.38,North Douglas SD 22,07/01/2009,407,556836,4443780.41,5162739221.05,9271.56
1973,CURRY,11437.48,PORT ORFORD-LANGLOIS SCH DIST 2J,07/01/2002,391,552161,4472053.44,3889552066.13,7044.24
1999,DOUGLAS,10072.48,Riddle SD 70,07/01/2006,444,558366,4472179.47,4768933786.70,8540.87
2105,LINN,5691.68,CENTRAL LINN SCH DIST 552,07/01/1997,786,539105,4473662.61,948447366.75,1759.30
2188,MULTNOMAH,9695.25,RIVERDALE SCH DIST 51J,07/01/2001,463,549757,4488902.20,3966871635.47,7215.68
1973,CURRY,13437.37,Port Orford-Langlois SD 2CJ,07/01/2006,335,558366,4501518.99,4768933786.70,8540.87
2103,LINN,6959.10,SCIO SCH DIST 95,07/01/2004,648,549793,4509498.77,4198534676.94,7636.57
2217,UNION,11747.35,Elgin SD 23,07/01/2009,385,556836,4522730.75,5162739221.05,9271.56
2186,MULTNOMAH,7858.54,Corbett SD 39,07/01/2000,576,544245,4526518.16,3796207419.43,6975.18
2209,UMATILLA,8206.97,Stanfield SD 61,07/01/2004,552,549793,4530246.74,4198534676.94,7636.57
2000,DOUGLAS,9759.80,Glendale SD 77,07/01/2006,467,558366,4557826.68,4768933786.70,8540.87
2099,LINN,5982.79,HARRISBURG SCH DIST 7J,07/01/2000,762,544245,4558885.41,3796207419.43,6975.18
1898,BENTON,10293.23,Monroe SD 1J,07/01/2006,443,558366,4559900.11,4768933786.70,8540.87
1990,DOUGLAS,7829.77,Oakland SD 1,07/01/2004,583,549793,4564757.24,4198534676.94,7636.57
2208,UMATILLA,7423.62,Athena-Weston SD 29RJ,07/01/2001,618,549757,4587795.37,3966871635.47,7215.68
2000,DOUGLAS,9665.24,Glendale SD 77,07/01/2005,476,555146,4600654.10,4513950428.60,8131.11
2186,MULTNOMAH,7213.96,Corbett SD 39,07/01/2003,639,549169,4609722.20,3970643658.44,7230.28
2105,LINN,7968.56,CENTRAL LINN SCH DIST 552,07/01/2003,582,549169,4637701.07,3970643658.44,7230.28
2217,UNION,10265.02,Elgin SD 23,07/01/2007,453,561354,4650051.91,5144636555.37,9164.69
2245,WASHINGTON,8874.72,Gaston SD 511J,07/01/2006,525,558366,4659227.86,4768933786.70,8540.87
2103,LINN,7231.06,SCIO SCH DIST 95,07/01/2003,645,549169,4664032.81,3970643658.44,7230.28
2209,UMATILLA,8416.76,Stanfield SD 61,07/01/2005,556,555146,4679717.75,4513950428.60,8131.11
2105,LINN,6380.73,CENTRAL LINN SCH DIST 552,07/01/1999,735,543138,4689838.99,3556941887.40,6548.87
2103,LINN,7139.57,SCIO SCH DIST 95,07/01/2001,657,549757,4690697.22,3966871635.47,7215.68
1999,DOUGLAS,10636.67,Riddle SD 70,07/01/2008,441,559271,4690770.47,5248233458.10,9384.06
2105,LINN,7305.55,CENTRAL LINN SCH DIST 552,07/01/2004,649,549793,4741304.69,4198534676.94,7636.57
1898,BENTON,10547.76,Monroe SD 1J,07/01/2009,450,556836,4746494.12,5162739221.05,9271.56
2105,LINN,7570.32,CENTRAL LINN SCH DIST 552,07/01/2002,629,552161,4761732.02,3889552066.13,7044.24
2188,MULTNOMAH,8855.63,RIVERDALE SCH DIST 51J,07/01/2002,538,552161,4764327.03,3889552066.13,7044.24
1973,CURRY,14918.47,Port Orford-Langlois SD 2CJ,07/01/2007,321,561354,4788828.49,5144636555.37,9164.69
2050,JEFFERSON,8067.97,Culver SD 4,07/01/2004,594,549793,4792373.40,4198534676.94,7636.57
2262,CLATSOP,8125.86,Knappa SD 4,07/01/2004,590,549793,4794254.72,4198534676.94,7636.57
2208,UMATILLA,8031.65,Athena-Weston SD 29RJ,07/01/2003,598,549169,4802924.88,3970643658.44,7230.28
2208,UMATILLA,7887.89,Athena-Weston SD 29RJ,07/01/2002,609,552161,4803723.72,3889552066.13,7044.24
2217,UNION,11611.43,Elgin SD 23,07/01/2008,415,559271,4818743.30,5248233458.10,9384.06
1927,CLACKAMAS,6484.27,COLTON SCH DIST 53,07/01/2003,744,549169,4824299.52,3970643658.44,7230.28
2209,UMATILLA,8594.43,Stanfield SD 61,07/01/2007,563,561354,4838664.51,5144636555.37,9164.69
1898,BENTON,10371.55,Monroe SD 1J,07/01/2008,467,559271,4843516.11,5248233458.10,9384.06
2186,MULTNOMAH,7820.73,Corbett SD 39,07/01/2004,620,549793,4848850.07,4198534676.94,7636.57
1898,BENTON,10865.02,Monroe SD 1J,07/01/2007,448,561354,4867529.00,5144636555.37,9164.69
2000,DOUGLAS,11852.14,Glendale SD 77,07/01/2008,412,559271,4883082.35,5248233458.10,9384.06
1973,CURRY,17108.88,Port Orford-Langlois SD 2CJ,07/01/2009,286,556836,4893140.83,5162739221.05,9271.56
2209,UMATILLA,8934.20,Stanfield SD 61,07/01/2006,551,558366,4922746.35,4768933786.70,8540.87
1990,DOUGLAS,9122.45,Oakland SD 1,07/01/2006,540,558366,4926124.42,4768933786.70,8540.87
1990,DOUGLAS,8790.58,Oakland SD 1,07/01/2005,561,555146,4931517.06,4513950428.60,8131.11
1927,CLACKAMAS,6291.82,COLTON SCH DIST 53,07/01/2002,784,552161,4932785.01,3889552066.13,7044.24
1927,CLACKAMAS,6113.64,COLTON SCH DIST 53,07/01/1999,808,543138,4939823.08,3556941887.40,6548.87
2262,CLATSOP,9220.67,Knappa SD 4,07/01/2006,541,558366,4988384.72,4768933786.70,8540.87
2245,WASHINGTON,10476.40,Gaston SD 511J,07/01/2009,478,556836,5007717.24,5162739221.05,9271.56
2245,WASHINGTON,9896.95,Gaston SD 511J,07/01/2007,506,561354,5007854.69,5144636555.37,9164.69
2186,MULTNOMAH,7993.45,Corbett SD 39,07/01/2006,631,558366,5043865.14,4768933786.70,8540.87
2208,UMATILLA,8035.64,Athena-Weston SD 29RJ,07/01/2004,631,549793,5070489.54,4198534676.94,7636.57
1947,COLUMBIA,7074.56,VERNONIA SCH DIST 47J,07/01/2004,717,549793,5072456.47,4198534676.94,7636.57
2000,DOUGLAS,11610.81,Glendale SD 77,07/01/2007,437,561354,5073925.77,5144636555.37,9164.69
2262,CLATSOP,9052.08,Knappa SD 4,07/01/2005,562,555146,5087270.44,4513950428.60,8131.11
2199,TILLAMOOK,7689.30,NESTUCCA VALLEY SCH DIST 101J,07/01/1999,662,543138,5090316.34,3556941887.40,6548.87
1973,CURRY,16894.26,Port Orford-Langlois SD 2CJ,07/01/2008,302,559271,5102067.45,5248233458.10,9384.06
1947,COLUMBIA,6428.29,VERNONIA SCH DIST 47J,07/01/1999,796,543138,5116918.46,3556941887.40,6548.87
2145,MARION,6837.99,MT ANGEL SCH DIST 91,07/01/1999,750,543138,5128493.44,3556941887.40,6548.87
2099,LINN,6481.29,HARRISBURG SCH DIST 7J,07/01/2001,797,549757,5165589.88,3966871635.47,7215.68
2245,WASHINGTON,10768.26,Gaston SD 511J,07/01/2008,483,559271,5201071.01,5248233458.10,9384.06
2209,UMATILLA,9388.40,Stanfield SD 61,07/01/2008,554,559271,5201174.44,5248233458.10,9384.06
2262,CLATSOP,11072.27,Knappa SD 4,07/01/2009,470,556836,5203969.22,5162739221.05,9271.56
1947,COLUMBIA,7139.89,VERNONIA SCH DIST 47J,07/01/2003,729,549169,5204981.54,3970643658.44,7230.28
2145,MARION,6921.91,MT ANGEL SCH DIST 91,07/01/2000,754,544245,5219119.55,3796207419.43,6975.18
1927,CLACKAMAS,6689.10,COLTON SCH DIST 53,07/01/2004,782,549793,5230876.04,4198534676.94,7636.57
2000,DOUGLAS,12330.30,Glendale SD 77,07/01/2009,425,556836,5240376.46,5162739221.05,9271.56
2208,UMATILLA,8370.38,Athena-Weston SD 29RJ,07/01/2006,627,558366,5248231.02,4768933786.70,8540.87
2099,LINN,6772.64,Harrisburg SD 7J,07/01/2003,779,549169,5275883.04,3970643658.44,7230.28
2199,TILLAMOOK,8762.62,NESTUCCA VALLEY SCH DIST 101J,07/01/2003,603,549169,5283862.48,3970643658.44,7230.28
1992,DOUGLAS,6654.42,Glide SD 12,07/01/2003,796,549169,5296914.93,3970643658.44,7230.28
2186,MULTNOMAH,8589.84,Corbett SD 39,07/01/2005,618,555146,5308519.01,4513950428.60,8131.11
2105,LINN,7995.03,CENTRAL LINN SCH DIST 552,07/01/2005,665,555146,5316696.05,4513950428.60,8131.11
2199,TILLAMOOK,8200.87,NESTUCCA VALLEY SCH DIST 101J,07/01/2000,651,544245,5338768.16,3796207419.43,6975.18
1927,CLACKAMAS,6350.36,COLTON SCH DIST 53,07/01/2000,842,544245,5347001.68,3796207419.43,6975.18
1947,COLUMBIA,6910.83,VERNONIA SCH DIST 47J,07/01/2000,776,544245,5362804.75,3796207419.43,6975.18
2262,CLATSOP,9972.53,Knappa SD 4,07/01/2007,538,561354,5365221.20,5144636555.37,9164.69
1927,CLACKAMAS,6683.08,COLTON SCH DIST 53,07/01/2001,804,549757,5373194.26,3966871635.47,7215.68
2208,UMATILLA,10003.53,Athena-Weston SD 29RJ,07/01/2009,539,556836,5391901.72,5162739221.05,9271.56
2208,UMATILLA,8799.69,Athena-Weston SD 29RJ,07/01/2005,613,555146,5394207.33,4513950428.60,8131.11
2252,YAMHILL,5909.06,AMITY SCH DIST 4J,07/01/1999,914,543138,5400877.88,3556941887.40,6548.87
2105,LINN,7481.23,CENTRAL LINN SCH DIST 552,07/01/2000,722,544245,5401450.50,3796207419.43,6975.18
2105,LINN,7954.92,CENTRAL LINN SCH DIST 552,07/01/2001,682,549757,5425254.29,3966871635.47,7215.68
1972,CURRY,6746.89,CENTRAL CURRY 1,07/01/1999,806,543138,5437994.49,3556941887.40,6548.87
2099,LINN,6918.94,HARRISBURG SCH DIST 7J,07/01/2002,787,552161,5445203.74,3889552066.13,7044.24
2209,UMATILLA,9327.31,Stanfield SD 61,07/01/2009,585,556836,5456475.67,5162739221.05,9271.56
2208,UMATILLA,9758.73,Athena-Weston SD 29RJ,07/01/2008,561,559271,5474650.22,5248233458.10,9384.06
2199,TILLAMOOK,9377.49,NESTUCCA VALLEY SCH DIST 101J,07/01/2004,584,549793,5476456.24,4198534676.94,7636.57
1972,CURRY,7159.11,CENTRAL CURRY 1,07/01/2000,766,544245,5483878.16,3796207419.43,6975.18
2208,UMATILLA,9382.10,Athena-Weston SD 29RJ,07/01/2007,585,561354,5488528.90,5144636555.37,9164.69
1990,DOUGLAS,10204.88,Oakland SD 1,07/01/2007,539,561354,5500430.04,5144636555.37,9164.69
2105,LINN,8256.38,Central Linn SD 552,07/01/2006,671,558366,5540027.63,4768933786.70,8540.87
2145,MARION,7009.70,Mt Angel SD 91,07/01/2002,793,552161,5558689.51,3889552066.13,7044.24
2145,MARION,7350.94,Mt Angel SD 91,07/01/2001,757,549757,5564659.11,3966871635.47,7215.68
2262,CLATSOP,10909.77,Knappa SD 4,07/01/2008,511,559271,5574892.04,5248233458.10,9384.06
2145,MARION,6963.05,Mt Angel SD 91,07/01/2003,803,549169,5591328.77,3970643658.44,7230.28
1947,COLUMBIA,7689.81,VERNONIA SCH DIST 47J,07/01/2002,731,552161,5621253.33,3889552066.13,7044.24
2099,LINN,7035.73,Harrisburg SD 7J,07/01/2004,799,549793,5621547.82,4198534676.94,7636.57
2188,MULTNOMAH,10162.28,RIVERDALE SCH DIST 51J,07/01/2003,555,549169,5640066.65,3970643658.44,7230.28
2104,LINN,7900.16,Santiam Canyon Sch Dist 129j,07/01/2000,718,544245,5672313.28,3796207419.43,6975.18
1972,CURRY,7587.58,Central Curry SD 1,07/01/2002,753,552161,5713444.36,3889552066.13,7044.24
2050,JEFFERSON,9529.27,Culver SD 4,07/01/2005,604,555146,5755680.04,4513950428.60,8131.11
2199,TILLAMOOK,8870.36,NESTUCCA VALLEY SCH DIST 101J,07/01/2001,649,549757,5756864.82,3966871635.47,7215.68
2145,MARION,7185.09,Mt Angel SD 91,07/01/2004,803,549793,5769626.65,4198534676.94,7636.57
2186,MULTNOMAH,8290.79,Corbett SD 39,07/01/2007,696,561354,5770387.02,5144636555.37,9164.69
2188,MULTNOMAH,10653.60,Riverdale SD 51J,07/01/2004,544,549793,5795560.36,4198534676.94,7636.57
2199,TILLAMOOK,9121.57,NESTUCCA VALLEY SCH DIST 101J,07/01/2002,637,552161,5810437.21,3889552066.13,7044.24
1990,DOUGLAS,10348.70,Oakland SD 1,07/01/2008,562,559271,5815972.12,5248233458.10,9384.06
1936,CLATSOP,6868.33,Warrenton-Hammond SD 30,07/01/2003,847,549169,5817473.75,3970643658.44,7230.28
1969,COOS,6651.01,BANDON SCH DIST 54,07/01/1999,876,543138,5826288.43,3556941887.40,6548.87
1927,CLACKAMAS,7686.44,Colton SD 53,07/01/2005,758,555146,5826324.88,4513950428.60,8131.11
1992,DOUGLAS,7036.72,Glide SD 12,07/01/2004,828,549793,5826404.24,4198534676.94,7636.57
2199,TILLAMOOK,10253.10,NESTUCCA VALLEY SCH DIST 101J,07/01/2005,571,555146,5854517.61,4513950428.60,8131.11
1990,DOUGLAS,11308.36,Oakland SD 1,07/01/2009,519,556836,5869039.86,5162739221.05,9271.56
1947,COLUMBIA,7658.20,VERNONIA SCH DIST 47J,07/01/2001,767,549757,5873842.69,3966871635.47,7215.68
2104,LINN,8681.20,Santiam Canyon SD 129J,07/01/2002,678,552161,5885855.83,3889552066.13,7044.24
1972,CURRY,8332.55,Central Curry SD 1,07/01/2004,708,549793,5899447.95,4198534676.94,7636.57
1972,CURRY,7775.75,Central Curry SD 1,07/01/2001,770,549757,5987324.80,3966871635.47,7215.68
2093,LANE,8099.73,Oakridge SD 76,07/01/2002,740,552161,5993798.43,3889552066.13,7044.24
1936,CLATSOP,7266.07,Warrenton-Hammond SD 30,07/01/2004,825,549793,5994505.47,4198534676.94,7636.57
2059,LAKE,7422.30,LAKEVIEW SCH DIST 7,07/01/2003,811,549169,6019483.99,3970643658.44,7230.28
1992,DOUGLAS,7287.27,Glide SD 12,07/01/2002,827,552161,6026574.59,3889552066.13,7044.24
1927,CLACKAMAS,9044.52,Colton SD 53,07/01/2009,667,556836,6032695.26,5162739221.05,9271.56
1972,CURRY,9013.34,Central Curry SD 1,07/01/2005,672,555146,6056966.83,4513950428.60,8131.11
2199,TILLAMOOK,10445.36,Nestucca Valley SD 101J,07/01/2008,580,559271,6058306.31,5248233458.10,9384.06
1969,COOS,7260.97,BANDON SCH DIST 54,07/01/2000,836,544245,6070173.27,3796207419.43,6975.18
2104,LINN,8198.78,Santiam Canyon Sch Dist 129j,07/01/1999,741,543138,6075297.00,3556941887.40,6548.87
1927,CLACKAMAS,8415.16,Colton SD 53,07/01/2006,722,558366,6075745.26,4768933786.70,8540.87
2059,LAKE,7811.03,LAKEVIEW SCH DIST 7,07/01/2004,778,549793,6076981.83,4198534676.94,7636.57
2104,LINN,8975.72,Santiam Canyon SD 129J,07/01/2003,678,549169,6085540.49,3970643658.44,7230.28
2252,YAMHILL,6968.42,AMITY SCH DIST 4J,07/01/2000,876,544245,6104334.95,3796207419.43,6975.18
2093,LANE,8416.52,Oakridge SD 76,07/01/2005,726,555146,6110390.78,4513950428.60,8131.11
2257,YAMHILL,6624.75,SHERIDAN SCH DIST 48J,07/01/1999,923,543138,6114644.08,3556941887.40,6548.87
2093,LANE,8586.28,Oakridge SD 76,07/01/2003,713,549169,6122014.19,3970643658.44,7230.28
2199,TILLAMOOK,11385.35,Nestucca Valley SD 101J,07/01/2009,538,556836,6125317.52,5162739221.05,9271.56
2104,LINN,8855.73,Santiam Canyon SD 129J,07/01/2001,692,549757,6128162.77,3966871635.47,7215.68
1927,CLACKAMAS,8793.11,Colton SD 53,07/01/2008,698,559271,6137587.56,5248233458.10,9384.06
1972,CURRY,7837.57,Central Curry SD 1,07/01/2003,784,549169,6144654.11,3970643658.44,7230.28
2188,MULTNOMAH,11354.96,Riverdale SD 51J,07/01/2006,543,558366,6165744.23,4768933786.70,8540.87
2104,LINN,9199.61,Santiam Canyon SD 129J,07/01/2004,671,549793,6172936.41,4198534676.94,7636.57
2253,YAMHILL,6199.48,DAYTON SCH DIST 8,07/01/1999,996,543138,6174684.53,3556941887.40,6548.87
1969,COOS,7482.80,BANDON SCH DIST 54,07/01/2001,826,549757,6180790.10,3966871635.47,7215.68
2186,MULTNOMAH,8626.44,Corbett SD 39,07/01/2008,718,559271,6193785.01,5248233458.10,9384.06
2252,YAMHILL,7202.65,AMITY SCH DIST 4J,07/01/2002,860,552161,6194283.26,3889552066.13,7044.24
2059,LAKE,5563.37,LAKEVIEW SCH DIST 7,07/01/1997,1114,539105,6197597.30,948447366.75,1759.30
1947,COLUMBIA,8640.85,Vernonia SD 47J,07/01/2006,718,558366,6204132.35,4768933786.70,8540.87
1992,DOUGLAS,6676.15,GLIDE SCH DIST 12,07/01/2000,931,544245,6215493.77,3796207419.43,6975.18
1927,CLACKAMAS,8626.28,Colton SD 53,07/01/2007,721,561354,6219551.13,5144636555.37,9164.69
2257,YAMHILL,6842.34,SHERIDAN SCH DIST 48J,07/01/2000,910,544245,6226528.00,3796207419.43,6975.18
1936,CLATSOP,6807.02,Warrenton-Hammond SD 30,07/01/2002,915,552161,6228426.59,3889552066.13,7044.24
2188,MULTNOMAH,10637.16,Riverdale SD 51J,07/01/2005,586,555146,6233378.52,4513950428.60,8131.11
2050,JEFFERSON,9568.71,Culver SD 4,07/01/2009,652,556836,6238801.18,5162739221.05,9271.56
2093,LANE,8319.01,Oakridge SD 76,07/01/2001,750,549757,6239259.29,3966871635.47,7215.68
2093,LANE,8812.60,Oakridge SD 76,07/01/2004,709,549793,6248133.38,4198534676.94,7636.57
1969,COOS,7659.63,BANDON SCH DIST 54,07/01/2003,816,549169,6250257.22,3970643658.44,7230.28
2104,LINN,9199.76,Santiam Canyon SD 129J,07/01/2005,681,555146,6265036.57,4513950428.60,8131.11
2240,WASHINGTON,5686.08,BANKS SCH DIST 13,07/01/1999,1103,543138,6271746.12,3556941887.40,6548.87
2257,YAMHILL,6683.76,SHERIDAN SCH DIST 48J,07/01/2002,939,552161,6276050.47,3889552066.13,7044.24
2199,TILLAMOOK,10657.78,Nestucca Valley SD 101J,07/01/2006,591,558366,6298749.60,4768933786.70,8540.87
1968,COOS,6910.81,MYRTLE POINT SCH DIST 41,07/01/1999,912,543138,6302661.81,3556941887.40,6548.87
1992,DOUGLAS,8103.81,Glide SD 12,07/01/2005,779,555146,6312867.40,4513950428.60,8131.11
1968,COOS,8541.78,Myrtle Point SD 41,07/01/2004,740,549793,6320913.61,4198534676.94,7636.57
1969,COOS,7964.79,BANDON SCH DIST 54,07/01/2002,794,552161,6324039.66,3889552066.13,7044.24
2050,JEFFERSON,9388.30,Culver SD 4,07/01/2006,674,558366,6327714.24,4768933786.70,8540.87
1936,CLATSOP,7415.39,WARRENTON-HAMMOND SCH DIST 30,07/01/2000,857,544245,6354985.29,3796207419.43,6975.18
2093,LANE,7100.20,Oakridge SD 76,07/01/1999,896,543138,6361783.03,3556941887.40,6548.87
1992,DOUGLAS,8231.85,Glide SD 12,07/01/2006,774,558366,6371450.38,4768933786.70,8540.87
